10000 25000
1766 8623 10.1625
1767 4248 14.1625
1768 5176 13.1625
1769 405 5.16254
1770 6514 12.1625
1771 974 5.16254
1772 6935 14.1625
1773 9904 11.1625
1774 2967 9.16254
1775 7796 12.1625
1776 1930 8.16254
1777 5541 14.1625
1778 3389 9.16254
1779 1066 7.16254
1780 3783 10.1625
1781 6914 8.16254
1782 3332 10.1625
1783 534 12.1625
1784 1422 10.1625
1785 8514 7.16254
1786 3042 5.16254
1787 8237 5.16254
1788 7871 8.16254
1789 5424 8.16254
1790 5005 13.1625
1791 1188 8.16254
1792 118 6.16254
1793 8580 7.16254
1794 7575 5.16254
1795 4098 12.1625
1796 2542 10.1625
1797 5349 5.16254
1798 3759 13.1625
1799 7547 13.1625
1800 8405 14.1625
1801 4701 13.1625
1802 8717 10.1625
1803 6173 7.16254
1804 4246 9.16254
1805 9010 5.16254
1806 6402 12.1625
1807 7770 13.1625
1808 8512 6.16254
1809 28 13.1625
1810 7581 11.1625
1811 9029 5.16254
1812 6722 14.1625
1813 9162 11.1625
1814 1846 6.16254
1815 7245 6.16254
1816 5939 13.1625
1817 6446 9.16254
1818 6468 14.1625
1819 2829 11.1625
1820 5801 10.1625
1821 9967 14.1625
1822 3622 10.1625
1823 307 9.16254
1824 7254 6.16254
1825 9805 6.16254
1826 7625 5.16254
1827 8125 8.16254
1828 4798 7.16254
1829 6412 14.1625
1830 7165 13.1625
1831 1643 13.1625
1832 5606 8.16254
1833 7762 9.16254
1834 2293 6.16254
1835 2791 12.1625
1836 4014 6.16254
1837 1881 6.16254
1838 5244 5.16254
1839 1355 11.1625
1840 4105 7.16254
1841 2084 8.16254
1842 1581 6.16254
1843 7662 10.1625
1844 664 14.1625
1845 6189 6.16254
1846 9317 11.1625
1847 935 13.1625
1848 7505 8.16254
1849 165 8.16254
1850 2454 12.1625
1851 1059 10.1625
1852 8880 6.16254
1853 5689 14.1625
1854 6711 11.1625
1855 1373 9.16254
1856 2953 12.1625
1857 5714 9.16254
1858 5249 10.1625
1859 4079 8.16254
1860 618 9.16254
1861 5326 12.1625
1862 1266 10.1625
1863 9607 9.16254
1864 8124 5.16254
1865 1737 12.1625
1866 4312 5.16254
1867 8631 14.1625
1868 7319 6.16254
1869 2067 11.1625
1870 4530 13.1625
1871 9596 14.1625
1872 6897 7.16254
1873 3601 10.1625
1874 1853 7.16254
1875 9643 11.1625
1876 1114 12.1625
1877 5572 8.16254
1878 4398 6.16254
1879 5900 8.16254
1880 4954 11.1625
1881 6267 7.16254
1882 3598 10.1625
1883 5625 6.16254
1884 2385 7.16254
1885 8115 12.1625
1886 2715 7.16254
1887 7565 12.1625
1888 4606 14.1625
1889 3343 8.16254
1890 2013 9.16254
1891 514 9.16254
1892 1123 10.1625
1893 255 11.1625
1894 4432 11.1625
1895 1210 6.16254
1896 5375 9.16254
1897 1819 8.16254
1898 5542 10.1625
1899 1476 13.1625
1900 8302 11.1625
1901 6426 14.1625
1902 469 7.16254
1903 2214 7.16254
1904 6742 7.16254
1905 3117 5.16254
1906 1709 13.1625
1907 5047 7.16254
1908 4466 7.16254
1909 1519 7.16254
1910 1459 6.16254
1911 9868 8.16254
1912 1790 14.1625
1913 7392 11.1625
1914 2297 11.1625
1915 6842 8.16254
1916 3207 7.16254
1917 3201 6.16254
1918 8844 7.16254
1919 334 6.16254
1920 2555 6.16254
1921 5925 11.1625
1922 248 12.1625
1923 262 10.1625
1924 9441 13.1625
1925 5196 7.16254
1926 6093 9.16254
1927 901 13.1625
1928 8335 11.1625
1929 8380 14.1625
1930 327 7.16254
1931 2816 10.1625
1932 77 11.1625
1933 8792 9.16254
1934 3015 8.16254
1935 4510 11.1625
1936 4161 5.16254
1937 4581 11.1625
1938 6156 8.16254
1939 2289 6.16254
1940 6626 7.16254
1941 8082 11.1625
1942 4133 5.16254
1943 2187 7.16254
1944 443 7.16254
1945 4684 14.1625
1946 5792 11.1625
1947 5887 8.16254
1948 5100 9.16254
1949 6374 10.1625
1950 5390 13.1625
1951 8432 10.1625
1952 6067 12.1625
1953 8707 5.16254
1954 7859 12.1625
1955 9405 13.1625
1956 65 9.16254
1957 8788 5.16254
1958 9637 7.16254
1959 9831 8.16254
1960 3127 10.1625
1961 2433 8.16254
1962 3600 6.16254
1963 7954 11.1625
1964 6166 5.16254
1965 9981 9.16254
1966 6796 11.1625
1967 5855 14.1625
1968 1431 7.16254
1969 6671 14.1625
1970 8725 5.16254
1971 5359 8.16254
1972 5149 9.16254
1973 6154 7.16254
1974 6707 13.1625
1975 6450 8.16254
1976 2086 8.16254
1977 337 12.1625
1978 1952 14.1625
1979 7553 5.16254
1980 2621 14.1625
1981 4422 14.1625
1982 7533 10.1625
1983 3865 7.16254
1984 6424 14.1625
1985 1420 14.1625
1986 8197 5.16254
1987 5523 12.1625
1988 2511 5.16254
1989 1300 8.16254
1990 830 5.16254
1991 9053 9.16254
1992 9800 12.1625
1993 1768 12.1625
1994 7683 13.1625
1995 3037 12.1625
1996 8440 9.16254
1997 2888 10.1625
1998 9320 12.1625
1999 8104 5.16254
2000 455 9.16254
2001 4060 13.1625
2002 7887 11.1625
2003 3584 5.16254
2004 4427 5.16254
2005 1200 11.1625
2006 5800 10.1625
2007 9755 10.1625
2008 1227 8.16254
2009 520 8.16254
2010 2429 9.16254
2011 2381 5.16254
2012 2599 6.16254
2013 10 14.1625
2014 5187 12.1625
2015 9247 13.1625
2016 804 7.16254
2017 5878 12.1625
2018 4475 11.1625
2019 673 11.1625
2020 7512 13.1625
2021 7324 5.16254
2022 3709 10.1625
2023 498 14.1625
2024 188 7.16254
2025 5430 6.16254
2026 6157 12.1625
2027 5070 12.1625
2028 6245 5.16254
2029 2260 14.1625
2030 6359 14.1625
2031 7076 8.16254
2032 7981 11.1625
2033 5856 7.16254
2034 4001 10.1625
2035 4524 8.16254
2036 1568 13.1625
2037 6409 13.1625
2038 512 8.16254
2039 216 7.16254
2040 9507 11.1625
2041 4901 8.16254
2042 6623 13.1625
2043 6005 8.16254
2044 8217 14.1625
2045 5885 8.16254
2046 4520 5.16254
2047 3324 8.16254
2048 7499 6.16254
2049 8123 8.16254
2050 8876 5.16254
2051 6179 6.16254
2052 6079 6.16254
2053 5723 9.16254
2054 1080 8.16254
2055 458 6.16254
2056 6333 9.16254
2057 9418 9.16254
2058 8495 13.1625
2059 7408 12.1625
2060 6854 7.16254
2061 4456 5.16254
2062 7838 14.1625
2063 5460 8.16254
2064 127 10.1625
2065 1587 6.16254
2066 7815 9.16254
2067 1032 13.1625
2068 3522 13.1625
2069 5235 9.16254
2070 5860 5.16254
2071 8355 7.16254
2072 2635 10.1625
2073 6733 6.16254
2074 6364 10.1625
2075 2592 9.16254
2076 602 6.16254
2077 7760 10.1625
2078 6411 9.16254
2079 6944 9.16254
2080 8388 14.1625
2081 7125 14.1625
2082 9464 9.16254
2083 3266 8.16254
2084 6496 6.16254
2085 754 10.1625
2086 5777 11.1625
2087 7715 13.1625
2088 1633 12.1625
2089 2708 11.1625
2090 1756 14.1625
2091 4382 7.16254
2092 3931 14.1625
2093 3964 9.16254
2094 5365 5.16254
2095 8465 10.1625
2096 2606 13.1625
2097 3124 11.1625
2098 3750 8.16254
2099 8222 11.1625
2100 6474 5.16254
2101 5768 13.1625
2102 2835 5.16254
2103 3829 14.1625
2104 1098 14.1625
2105 4048 7.16254
2106 3421 12.1625
2107 8377 8.16254
2108 575 13.1625
2109 862 6.16254
2110 4833 13.1625
2111 2860 6.16254
2112 6501 8.16254
2113 2676 6.16254
2114 5540 14.1625
2115 3663 8.16254
2116 3042 14.1625
2117 5850 12.1625
2118 6080 6.16254
2119 3510 6.16254
2120 7800 8.16254
2121 3198 7.16254
2122 5990 9.16254
2123 1741 5.16254
2124 5500 10.1625
2125 5671 9.16254
2126 3513 6.16254
2127 939 7.16254
2128 9263 9.16254
2129 1850 6.16254
2130 7680 9.16254
2131 8401 12.1625
2132 6528 14.1625
2133 9764 14.1625
2134 7097 12.1625
2135 1371 7.16254
2136 834 13.1625
2137 9285 11.1625
2138 7727 7.16254
2139 6556 13.1625
2140 6794 6.16254
2141 6726 7.16254
2142 5507 12.1625
2143 1906 12.1625
2144 2865 8.16254
2145 9575 7.16254
2146 2434 13.1625
2147 4433 9.16254
2148 5395 5.16254
2149 4737 12.1625
2150 9055 12.1625
2151 8973 14.1625
2152 3842 12.1625
2153 9879 9.16254
2154 2452 8.16254
2155 7962 13.1625
2156 3412 10.1625
2157 1138 13.1625
2158 3938 7.16254
2159 5273 5.16254
2160 9964 14.1625
2161 514 9.16254
2162 5991 9.16254
2163 2945 9.16254
2164 728 9.16254
2165 7044 7.16254
2166 5373 9.16254
2167 1257 6.16254
2168 5862 5.16254
2169 2368 8.16254
2170 2321 14.1625
2171 9144 8.16254
2172 6603 12.1625
2173 6235 6.16254
2174 6492 6.16254
2175 511 11.1625
2176 1105 9.16254
2177 441 5.16254
2178 9137 5.16254
2179 1649 11.1625
2180 4234 7.16254
2181 2815 5.16254
2182 6295 11.1625
2183 1989 6.16254
2184 8373 5.16254
2185 3638 9.16254
2186 7853 5.16254
2187 8010 11.1625
2188 6231 7.16254
2189 8163 5.16254
2190 502 14.1625
2191 766 13.1625
2192 2865 5.16254
2193 8704 12.1625
2194 7757 13.1625
2195 5033 5.16254
2196 630 11.1625
2197 4765 14.1625
2198 3503 9.16254
2199 2249 7.16254
2200 2694 6.16254
2201 5737 11.1625
2202 254 13.1625
2203 6587 10.1625
2204 1160 5.16254
2205 793 13.1625
2206 5009 9.16254
2207 3270 13.1625
2208 5930 12.1625
2209 4624 12.1625
2210 5493 6.16254
2211 8845 5.16254
2212 672 5.16254
2213 6215 7.16254
2214 1948 9.16254
2215 9218 7.16254
2216 5935 10.1625
2217 6773 5.16254
2218 288 9.16254
2219 4257 13.1625
2220 9696 8.16254
2221 6276 5.16254
2222 9774 9.16254
2223 7328 10.1625
2224 4687 11.1625
2225 4142 6.16254
2226 3194 7.16254
2227 9469 13.1625
2228 9764 8.16254
2229 9625 5.16254
2230 5733 12.1625
2231 9520 11.1625
2232 5383 9.16254
2233 9440 13.1625
2234 2822 11.1625
2235 1868 13.1625
2236 1914 9.16254
2237 390 5.16254
2238 9273 14.1625
2239 561 7.16254
2240 1255 5.16254
2241 7307 11.1625
2242 856 14.1625
2243 9898 12.1625
2244 7210 12.1625
2245 5499 8.16254
2246 1534 8.16254
2247 6195 14.1625
2248 4480 5.16254
2249 5755 6.16254
2250 2499 10.1625
2251 4568 14.1625
2252 7350 5.16254
2253 9268 5.16254
2254 4260 13.1625
2255 3751 11.1625
2256 7697 7.16254
2257 3130 9.16254
2258 2583 13.1625
2259 2340 11.1625
2260 5719 8.16254
2261 4320 6.16254
2262 6024 6.16254
2263 5754 12.1625
2264 9316 7.16254
2265 973 8.16254
2266 2298 7.16254
2267 9395 14.1625
2268 2084 10.1625
2269 7856 8.16254
2270 3241 12.1625
2271 6607 10.1625
2272 5831 8.16254
2273 2657 9.16254
2274 4349 9.16254
2275 9791 14.1625
2276 4419 7.16254
2277 8905 11.1625
2278 6211 10.1625
2279 2533 12.1625
2280 9335 11.1625
2281 510 9.16254
2282 631 12.1625
2283 1284 7.16254
2284 1735 13.1625
2285 3807 14.1625
2286 5495 13.1625
2287 7497 5.16254
2288 1735 12.1625
2289 2906 12.1625
2290 6735 13.1625
2291 9318 14.1625
2292 6811 6.16254
2293 1601 12.1625
2294 6049 7.16254
2295 134 8.16254
2296 9222 14.1625
2297 7020 6.16254
2298 2133 10.1625
2299 5734 7.16254
2300 610 8.16254
2301 428 10.1625
2302 3121 14.1625
2303 597 12.1625
2304 9664 8.16254
2305 4106 12.1625
2306 7784 9.16254
2307 7556 12.1625
2308 4814 10.1625
2309 9201 6.16254
2310 4874 7.16254
2311 7832 6.16254
2312 1563 11.1625
2313 3953 14.1625
2314 6322 5.16254
2315 731 13.1625
2316 2395 11.1625
2317 6202 13.1625
2318 668 6.16254
2319 1956 6.16254
2320 1885 8.16254
2321 8316 6.16254
2322 2652 14.1625
2323 5848 12.1625
2324 8196 9.16254
2325 9912 12.1625
2326 7551 12.1625
2327 7169 5.16254
2328 4181 8.16254
2329 7558 11.1625
2330 3976 9.16254
2331 601 5.16254
2332 9449 14.1625
2333 3470 10.1625
2334 5185 11.1625
2335 2034 14.1625
2336 3071 14.1625
2337 8323 9.16254
2338 9388 7.16254
2339 4772 14.1625
2340 2388 7.16254
2341 658 10.1625
2342 5596 12.1625
2343 3802 10.1625
2344 2116 12.1625
2345 3447 13.1625
2346 1234 12.1625
2347 4046 9.16254
2348 853 5.16254
2349 2384 5.16254
2350 4526 13.1625
2351 4693 7.16254
2352 7933 11.1625
2353 6486 14.1625
2354 355 13.1625
2355 6491 14.1625
2356 7527 14.1625
2357 5848 9.16254
2358 8142 9.16254
2359 4486 6.16254
2360 4177 7.16254
2361 6351 11.1625
2362 1983 8.16254
2363 7677 14.1625
2364 1079 7.16254
2365 459 8.16254
2366 6063 10.1625
2367 6368 6.16254
2368 9751 9.16254
2369 4485 10.1625
2370 7278 6.16254
2371 4434 12.1625
2372 9709 8.16254
2373 9514 13.1625
2374 4681 8.16254
2375 9693 7.16254
2376 3517 11.1625
2377 5852 11.1625
2378 1190 8.16254
2379 1503 11.1625
2380 6756 14.1625
2381 1040 12.1625
2382 279 14.1625
2383 9982 5.16254
2384 3428 5.16254
2385 1721 13.1625
2386 5446 7.16254
2387 7097 8.16254
2388 1186 14.1625
2389 7756 11.1625
2390 2196 11.1625
2391 7890 7.16254
2392 6661 5.16254
2393 4379 10.1625
2394 438 13.1625
2395 3287 5.16254
2396 1009 7.16254
2397 1598 10.1625
2398 3319 12.1625
2399 2902 13.1625
2400 7631 6.16254
2401 7455 6.16254
2402 5526 9.16254
2403 1401 5.16254
2404 2748 6.16254
2405 4162 14.1625
2406 9773 13.1625
2407 2241 8.16254
2408 7378 7.16254
2409 7453 13.1625
2410 4086 14.1625
2411 6593 14.1625
2412 5068 5.16254
2413 7966 12.1625
2414 2937 5.16254
2415 6718 13.1625
2416 8656 7.16254
2417 5231 14.1625
2418 1893 13.1625
2419 2478 6.16254
2420 8954 5.16254
2421 1169 13.1625
2422 276 9.16254
2423 8330 7.16254
2424 1613 6.16254
2425 7053 11.1625
2426 8107 6.16254
2427 5542 13.1625
2428 5004 8.16254
2429 4729 7.16254
2430 7542 6.16254
2431 95 5.16254
2432 7204 8.16254
2433 3548 8.16254
2434 6705 6.16254
2435 5322 6.16254
2436 4250 13.1625
2437 7554 10.1625
2438 1484 12.1625
2439 3764 13.1625
2440 3252 6.16254
2441 3544 8.16254
2442 7630 10.1625
2443 7701 14.1625
2444 2596 12.1625
2445 2161 10.1625
2446 3879 10.1625
2447 9502 12.1625
2448 2329 11.1625
2449 3347 5.16254
2450 661 13.1625
2451 7859 9.16254
2452 5161 11.1625
2453 1020 6.16254
2454 2883 13.1625
2455 1325 9.16254
2456 350 5.16254
2457 661 11.1625
2458 5538 6.16254
2459 2199 11.1625
2460 2376 13.1625
2461 1438 7.16254
2462 1363 13.1625
2463 2087 7.16254
2464 5575 8.16254
2465 4309 12.1625
2466 4104 13.1625
2467 2730 7.16254
2468 7585 5.16254
2469 7493 7.16254
2470 3282 11.1625
2471 9769 6.16254
2472 6853 13.1625
2473 1614 9.16254
2474 3541 8.16254
2475 3692 7.16254
2476 1339 9.16254
2477 5338 12.1625
2478 7654 13.1625
2479 7977 6.16254
2480 2860 11.1625
2481 9467 10.1625
2482 4457 14.1625
2483 7812 8.16254
2484 9114 7.16254
2485 7259 8.16254
2486 8872 8.16254
2487 6030 14.1625
2488 626 12.1625
2489 1283 9.16254
2490 6204 11.1625
2491 1669 11.1625
2492 107 10.1625
2493 3411 13.1625
2494 6016 10.1625
2495 993 11.1625
2496 5258 5.16254
2497 7424 13.1625
2498 5825 8.16254
2499 4924 8.16254
2500 5291 13.1625
2501 8919 11.1625
2502 797 11.1625
2503 3055 10.1625
2504 7341 6.16254
2505 8755 12.1625
2506 9314 5.16254
2507 2673 8.16254
2508 598 5.16254
2509 348 6.16254
2510 638 7.16254
2511 7073 6.16254
2512 4968 8.16254
2513 7196 9.16254
2514 4483 7.16254
2515 8898 8.16254
2516 7470 6.16254
2517 5521 8.16254
2518 7516 5.16254
2519 2855 7.16254
2520 4497 7.16254
2521 9987 8.16254
2522 5201 10.1625
2523 6398 5.16254
2524 329 5.16254
2525 3996 10.1625
2526 9671 8.16254
2527 8447 12.1625
2528 316 12.1625
2529 8598 9.16254
2530 930 8.16254
2531 6156 6.16254
2532 8480 6.16254
2533 9832 8.16254
2534 3419 10.1625
2535 2439 10.1625
2536 7465 6.16254
2537 4894 9.16254
2538 6671 11.1625
2539 1632 11.1625
2540 8041 5.16254
2541 1134 6.16254
2542 1446 14.1625
2543 5518 14.1625
2544 6808 9.16254
2545 8144 10.1625
2546 4779 7.16254
2547 9304 11.1625
2548 727 7.16254
2549 841 12.1625
2550 4991 6.16254
2551 5229 5.16254
2552 5707 7.16254
2553 9871 5.16254
2554 1418 6.16254
2555 964 5.16254
2556 297 14.1625
2557 338 9.16254
2558 3262 7.16254
2559 5089 11.1625
2560 3138 5.16254
2561 974 14.1625
2562 701 6.16254
2563 2761 13.1625
2564 2582 14.1625
2565 8740 11.1625
2566 8464 13.1625
2567 3196 9.16254
2568 5676 9.16254
2569 9716 9.16254
2570 6154 8.16254
2571 1302 5.16254
2572 5943 12.1625
2573 1360 10.1625
2574 662 6.16254
2575 2441 14.1625
2576 2849 10.1625
2577 3301 11.1625
2578 6859 13.1625
2579 8143 9.16254
2580 1247 7.16254
2581 8598 14.1625
2582 4019 5.16254
2583 7049 11.1625
2584 6445 5.16254
2585 1539 9.16254
2586 613 13.1625
2587 2216 6.16254
2588 7646 8.16254
2589 7345 12.1625
2590 1609 13.1625
2591 3693 5.16254
2592 4785 14.1625
2593 1174 8.16254
2594 4640 10.1625
2595 2670 12.1625
2596 9367 7.16254
2597 7182 7.16254
2598 4646 9.16254
2599 6248 9.16254
2600 4163 9.16254
2601 6856 6.16254
2602 3794 12.1625
2603 2916 13.1625
2604 4233 14.1625
2605 1333 5.16254
2606 1631 12.1625
2607 1884 11.1625
2608 5186 6.16254
2609 8063 14.1625
2610 3958 7.16254
2611 7296 10.1625
2612 3586 12.1625
2613 9878 8.16254
2614 1876 5.16254
2615 2490 13.1625
2616 7080 13.1625
2617 817 14.1625
2618 3 10.1625
2619 3898 13.1625
2620 5577 11.1625
2621 1662 11.1625
2622 3423 8.16254
2623 3627 8.16254
2624 9768 11.1625
2625 19 7.16254
2626 5589 5.16254
2627 1801 12.1625
2628 4960 14.1625
2629 8991 7.16254
2630 9389 13.1625
2631 2878 14.1625
2632 2411 7.16254
2633 510 8.16254
2634 594 5.16254
2635 8233 9.16254
2636 2806 9.16254
2637 3381 7.16254
2638 6606 9.16254
2639 8004 8.16254
2640 1864 6.16254
2641 4850 6.16254
2642 8504 10.1625
2643 8212 9.16254
2644 9913 14.1625
2645 1886 5.16254
2646 269 5.16254
2647 522 12.1625
2648 1624 5.16254
2649 6678 7.16254
2650 8605 9.16254
2651 9972 5.16254
2652 6391 5.16254
2653 2389 13.1625
2654 3528 7.16254
2655 2539 13.1625
2656 1582 6.16254
2657 4429 7.16254
2658 5623 7.16254
2659 6718 10.1625
2660 3012 11.1625
2661 8005 7.16254
2662 4951 12.1625
2663 9127 6.16254
2664 1143 6.16254
2665 1959 6.16254
2666 719 11.1625
2667 4326 14.1625
2668 6868 11.1625
2669 1692 9.16254
2670 8691 8.16254
2671 7372 12.1625
2672 3203 10.1625
2673 3526 8.16254
2674 7609 12.1625
2675 9110 7.16254
2676 432 11.1625
2677 7069 8.16254
2678 8809 12.1625
2679 5124 7.16254
2680 2004 8.16254
2681 1284 12.1625
2682 598 11.1625
2683 1417 13.1625
2684 3908 12.1625
2685 9446 9.16254
2686 8922 11.1625
2687 4457 5.16254
2688 1786 9.16254
2689 5699 8.16254
2690 9811 9.16254
2691 4766 13.1625
2692 3509 9.16254
2693 7210 10.1625
2694 9615 13.1625
2695 3854 8.16254
2696 2583 7.16254
2697 7507 10.1625
2698 3914 5.16254
2699 2230 8.16254
2700 3616 11.1625
2701 424 9.16254
2702 1661 9.16254
2703 7829 13.1625
2704 4448 13.1625
2705 6009 8.16254
2706 9921 7.16254
2707 6086 11.1625
2708 4194 10.1625
2709 7333 5.16254
2710 379 7.16254
2711 7012 12.1625
2712 9492 12.1625
2713 7725 11.1625
2714 5028 12.1625
2715 1231 6.16254
2716 4798 6.16254
2717 2767 13.1625
2718 1284 5.16254
2719 1491 11.1625
2720 7291 5.16254
2721 1575 9.16254
2722 9858 8.16254
2723 3810 6.16254
2724 5706 10.1625
2725 9445 7.16254
2726 3916 14.1625
2727 631 10.1625
2728 2561 10.1625
2729 8398 13.1625
2730 9896 10.1625
2731 7817 13.1625
2732 4451 11.1625
2733 2738 12.1625
2734 4346 11.1625
2735 3051 11.1625
2736 3312 10.1625
2737 2017 8.16254
2738 7035 11.1625
2739 389 14.1625
2740 137 5.16254
2741 8829 7.16254
2742 7875 9.16254
2743 9044 14.1625
2744 9400 8.16254
2745 9609 11.1625
2746 8657 13.1625
2747 8740 14.1625
2748 9594 11.1625
2749 427 8.16254
2750 7291 7.16254
2751 8744 8.16254
2752 1270 11.1625
2753 6940 13.1625
2754 1337 10.1625
2755 2631 11.1625
2756 8747 8.16254
2757 7110 11.1625
2758 4087 5.16254
2759 8643 6.16254
2760 5182 10.1625
2761 7533 11.1625
2762 5682 10.1625
2763 114 8.16254
2764 7753 9.16254
2765 2385 11.1625
2766 7184 5.16254
2767 8814 10.1625
2768 6639 5.16254
2769 9925 7.16254
2770 4667 11.1625
2771 9450 6.16254
2772 7183 6.16254
2773 1622 14.1625
2774 4300 11.1625
2775 6341 12.1625
2776 8520 7.16254
2777 4906 14.1625
2778 1732 6.16254
2779 2647 8.16254
2780 7144 6.16254
2781 7696 6.16254
2782 9326 8.16254
2783 4367 5.16254
2784 5431 9.16254
2785 5525 14.1625
2786 8433 8.16254
2787 6679 7.16254
2788 3121 8.16254
2789 8470 13.1625
2790 151 13.1625
2791 8487 9.16254
2792 1853 6.16254
2793 7622 8.16254
2794 1579 11.1625
2795 6236 14.1625
2796 6884 7.16254
2797 4637 8.16254
2798 3610 6.16254
2799 3761 5.16254
2800 6463 13.1625
2801 3889 5.16254
2802 5847 10.1625
2803 2097 14.1625
2804 2036 12.1625
2805 7973 6.16254
2806 6962 11.1625
2807 5605 14.1625
2808 4602 14.1625
2809 3984 9.16254
2810 3499 7.16254
2811 6488 14.1625
2812 7319 13.1625
2813 8179 6.16254
2814 4878 13.1625
2815 3138 13.1625
2816 2811 11.1625
2817 7821 6.16254
2818 761 7.16254
2819 9210 10.1625
2820 2069 5.16254
2821 9730 5.16254
2822 8392 8.16254
2823 1013 13.1625
2824 149 12.1625
2825 759 8.16254
2826 8382 14.1625
2827 7197 11.1625
2828 3121 12.1625
2829 8216 13.1625
2830 484 8.16254
2831 924 8.16254
2832 1547 10.1625
2833 3537 9.16254
2834 1829 11.1625
2835 8270 9.16254
2836 4679 12.1625
2837 4513 10.1625
2838 4921 14.1625
2839 9231 13.1625
2840 3688 6.16254
2841 1884 12.1625
2842 1986 12.1625
2843 7774 13.1625
2844 7624 10.1625
2845 4690 14.1625
2846 511 11.1625
2847 2986 7.16254
2848 5943 13.1625
2849 5949 10.1625
2850 4018 5.16254
2851 3254 9.16254
2852 5386 12.1625
2853 4934 7.16254
2854 6458 12.1625
2855 6961 9.16254
2856 5740 8.16254
2857 2219 6.16254
2858 1093 14.1625
2859 4417 12.1625
2860 9150 6.16254
2861 8408 12.1625
2862 7888 8.16254
2863 1721 7.16254
2864 1084 14.1625
2865 3188 14.1625
2866 5055 6.16254
2867 5383 8.16254
2868 7375 9.16254
2869 2333 14.1625
2870 4485 11.1625
2871 5564 9.16254
2872 1306 13.1625
2873 2699 7.16254
2874 943 12.1625
2875 2699 11.1625
2876 9390 6.16254
2877 9755 14.1625
2878 4086 9.16254
2879 2694 11.1625
2880 2312 11.1625
2881 1855 14.1625
2882 5491 5.16254
2883 7810 5.16254
2884 9139 14.1625
2885 9866 5.16254
2886 2604 11.1625
2887 8597 14.1625
2888 4798 5.16254
2889 7892 10.1625
2890 9996 10.1625
2891 5835 7.16254
2892 4865 11.1625
2893 8249 6.16254
2894 8651 14.1625
2895 7286 13.1625
2896 9992 14.1625
2897 9914 10.1625
2898 9545 6.16254
2899 1516 11.1625
2900 1035 12.1625
2901 5475 13.1625
2902 8398 8.16254
2903 9132 6.16254
2904 8535 7.16254
2905 522 10.1625
2906 784 5.16254
2907 1086 11.1625
2908 3532 7.16254
2909 7766 14.1625
2910 1863 6.16254
2911 6314 12.1625
2912 5778 11.1625
2913 505 6.16254
2914 8702 13.1625
2915 7175 13.1625
2916 4988 12.1625
2917 4959 8.16254
2918 9889 12.1625
2919 6584 11.1625
2920 5866 8.16254
2921 8541 6.16254
2922 6629 7.16254
2923 5464 10.1625
2924 546 14.1625
2925 5511 11.1625
2926 8285 11.1625
2927 7430 9.16254
2928 2803 13.1625
2929 2554 7.16254
2930 3123 13.1625
2931 2826 11.1625
2932 3965 5.16254
2933 1499 12.1625
2934 5043 10.1625
2935 5446 13.1625
2936 8355 13.1625
2937 9142 12.1625
2938 5198 5.16254
2939 6729 12.1625
2940 9421 7.16254
2941 2901 11.1625
2942 8814 14.1625
2943 4937 8.16254
2944 1434 5.16254
2945 3124 11.1625
2946 8804 14.1625
2947 2669 10.1625
2948 5319 8.16254
2949 8208 13.1625
2950 6998 7.16254
2951 2856 7.16254
2952 808 13.1625
2953 1922 8.16254
2954 9771 10.1625
2955 4915 9.16254
2956 4059 11.1625
2957 67 5.16254
2958 9732 9.16254
2959 6075 10.1625
2960 5661 7.16254
2961 7306 10.1625
2962 8315 13.1625
2963 8819 9.16254
2964 7308 5.16254
2965 7162 10.1625
2966 3848 7.16254
2967 2827 10.1625
2968 6765 13.1625
2969 2245 8.16254
2970 6566 8.16254
2971 8896 9.16254
2972 6560 6.16254
2973 6665 12.1625
2974 7133 6.16254
2975 7460 8.16254
2976 5105 11.1625
2977 8844 13.1625
2978 7907 8.16254
2979 221 6.16254
2980 6275 9.16254
2981 1107 11.1625
2982 568 10.1625
2983 6362 5.16254
2984 266 9.16254
2985 5454 13.1625
2986 7350 10.1625
2987 9041 14.1625
2988 6480 6.16254
2989 206 9.16254
2990 1613 6.16254
2991 9574 13.1625
2992 5599 11.1625
2993 3305 11.1625
2994 7666 6.16254
2995 307 10.1625
2996 2494 12.1625
2997 7230 9.16254
2998 8512 11.1625
2999 1979 12.1625
3000 5365 9.16254
3001 8777 8.16254
3002 4949 7.16254
3003 6629 14.1625
3004 6692 6.16254
3005 8210 12.1625
3006 9249 8.16254
3007 8189 6.16254
3008 7788 11.1625
3009 1523 8.16254
3010 5023 6.16254
3011 2563 9.16254
3012 7991 8.16254
3013 3744 8.16254
3014 6552 14.1625
3015 8448 9.16254
3016 4739 13.1625
3017 4635 11.1625
3018 8211 5.16254
3019 2703 10.1625
3020 2848 7.16254
3021 6374 10.1625
3022 1864 9.16254
3023 113 12.1625
3024 7643 13.1625
3025 6691 14.1625
3026 6631 5.16254
3027 3349 6.16254
3028 2213 12.1625
3029 4292 11.1625
3030 2818 10.1625
3031 685 7.16254
3032 4715 5.16254
3033 8829 11.1625
3034 1333 11.1625
3035 996 8.16254
3036 5611 14.1625
3037 9443 13.1625
3038 5101 12.1625
3039 8711 11.1625
3040 4358 14.1625
3041 5412 14.1625
3042 7822 8.16254
3043 8777 11.1625
3044 7437 12.1625
3045 385 14.1625
3046 560 8.16254
3047 9396 13.1625
3048 1138 8.16254
3049 8203 11.1625
